what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322339308598
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1322339316761
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1322339316819
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1322339317209
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1322339317582
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1322339317726
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322339327806
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322339334849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339337828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339350423
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322339352578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339364218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339364409
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339364430
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339364993
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339374170
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339378027
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1322339378097
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1322339378097
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1322339379970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339381072
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339394866
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322339398302
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339406277
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339450032
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322339452175
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339481392
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339492870
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1322339492942
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339518358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339521182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1322339521255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339533297
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1322339556228
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339559879
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339584484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339591589
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1322339591663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339619012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339622123
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1322339622195
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339636990
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339651620
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339671661
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339682074
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1322339682145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339698832
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339701632
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1322339701746
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339705260
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339753302
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1322339757886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339765975
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339780545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339781890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322339784550
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322339784951
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322339789255
